OBJECTID,ADDRESS,LOCATION,STREET,PLACEMENT,RACKS,SPACES,GLOBALID,INSTALL_YR,INSTALL_MO,LAT,LON,shape,data_as_of,data_loaded_at,analysis_neighborhood,supervisor_district,SF Find Neighborhoods 2,Current Police Districts 2,Current Supervisor Districts 2,Analysis Neighborhoods 2,Analysis Neighborhoods - 2010 census tracts assigned to neighborhoods 2,"CBD, BID and GBD Boundaries as of 2017 2",Central Market/Tenderloin Boundary Polygon - Updated 2,Neighborhoods
21305,240 Front St,Schroeder’s,Front St,SIDEWALK,1,2,,2023,10,,,POINT (-122.398844917 37.793931041),11/13/2023 15:39,6/17/2024 10:17,Financial District/South Beach,3,108,6,3,8,43,,,108
12060,210 KING ST,Borders,KING,SIDEWALK,3,3,,0,0,37.777622,-122.393412,POINT (-122.393411797 37.777622002),1/29/2020 12:38,6/17/2024 10:17,Mission Bay,6,34,1,10,4,68,,,34
11083,2198 Filbert St,Rapha Cycle Club,FILBERT,SIDEWALK,2,4,,2016,12,37.798094999999996,-122.435643,POINT (-122.435642634 37.798095183),1/29/2020 12:38,6/17/2024 10:17,Marina,2,15,4,6,13,40,,,15
12395,48 VICENTE ST,dental office,VICENTE,SIDEWALK,1,2,,0,0,37.739723,-122.466618,POINT (-122.46661779 37.73972269),1/29/2020 12:38,6/17/2024 10:17,West of Twin Peaks,7,46,10,8,41,149,,,46
21348,700 Duboce,CPMC Davies Campus,Duboce,SIDEWALK,2,4,,2023,10,,,POINT (-122.434987777 37.769162757),11/13/2023 15:39,6/17/2024 10:17,Haight Ashbury,8,28,7,5,3,183,,,28
14224,569 Haight St.,,Haight St.,SIDEWALK,2,4,,2021,5,,,POINT (-122.431549047 37.771974728),12/29/2021 16:46,6/17/2024 10:17,Hayes Valley,5,26,4,11,9,137,,,26
10169,1824 IRVING ST,Underdogs Sports Bar and Grill,IRVING,SIDEWALK,1,2,,2011,6,37.763784,-122.477639,POINT (-122.477638786 37.763784009),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,62,,,39
10038,567 GOLDEN GATE AVE,UNKNOWN,GOLDEN GATE,SIDEWALK,1,2,,2002,0,37.780826999999995,-122.41993,POINT (-122.419929692 37.780826593),1/29/2020 12:38,6/17/2024 10:17,Tenderloin,5,21,4,10,36,132,8,1,21
10799,3071 16TH ST,Pancho Villa Tacqueria,16TH,SIDEWALK,1,2,,2006,0,37.764691,-122.421069,POINT (-122.421068795 37.764691005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,89,,,53
21437,501 33rd Ave,Xpresso Tea,33rd Ave,SIDEWALK,1,2,,2024,2,,,,1/5/2024 14:11,6/17/2024 10:17,,,,,,,,,,
8725,1122 Sutter Street,"The Blue Buddha, Apt. complex",Sutter Street,SIDEWALK,1,2,,2018,12,0,0,POINT (-122.41903241 37.78815673),1/29/2020 12:38,6/17/2024 10:17,Nob Hill,3,50,4,3,21,11,10,,50
12832,3560 Taraval,Tunnel Records + Beach Goods,Taraval,SIDEWALK,2,4,,2019,12,37.74179281,-122.5041815,POINT (-122.50418151 37.741792806),1/31/2020 14:21,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,102,,,39
11705,2961 16TH ST,Victoria Theater,16TH,SIDEWALK,1,2,,0,0,37.764854,-122.418852,POINT (-122.418851795 37.764854004),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,89,,,53
13948,3208 Mission Street,Bernal Heights Smiles,Mission Street,SIDEWALK,4,8,,2020,12,,,POINT (-122.420172923 37.745169394),12/31/2020 12:16,6/17/2024 10:17,Bernal Heights,9,83,9,2,2,188,,,83
21492,3433 25th Street,,25th Street,SIDEWALK,1,2,,2024,4,,,POINT (-122.419070007 37.750403996),1/26/2024 11:52,6/17/2024 10:17,Mission,9,53,3,2,20,87,,,53
21255,1011 Howard,Tenderloin Housing Clinic,Howard,SIDEWALK,2,4,,2023,4,,,POINT (-122.407338631 37.779510491),11/13/2023 15:39,6/17/2024 10:17,South of Market,6,32,1,10,34,35,,,32
10057,3216 FOLSOM ST,Harvest Mills Market,FOLSOM,SIDEWALK,1,2,,2011,6,37.746705,-122.413796,POINT (-122.413795797 37.746705006),1/29/2020 12:38,6/17/2024 10:17,Bernal Heights,9,83,9,2,2,160,,,83
20422,1632 Market Street,,Market Street,SIDEWALK,3,6,,2022,12,,,POINT (-122.420964915 37.773884609),2/3/2023 15:09,6/17/2024 10:17,Hayes Valley,6,21,1,11,9,37,,1,21
11397,155 WINSTON DR,Merced Public Library,WINSTON,SIDEWALK,1,2,,2002,0,37.726585,-122.474476,POINT (-122.474475791 37.726585012),1/29/2020 12:38,6/17/2024 10:17,West of Twin Peaks,7,41,10,8,41,107,,,41
12087,2929 19TH ST,The New School of SF,19TH,SIDEWALK,4,8,,2015,10,37.760346,-122.411178,POINT (-122.411177643 37.760345675),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,169,,,53
14178,555 Beach Street,,Beach Street,SIDEWALK,5,10,,2021,4,,,POINT (-122.418180121 37.806963939),12/29/2021 16:46,6/17/2024 10:17,North Beach,3,99,6,3,23,24,2,,99
10239,735 VALLEJO ST,North Beach Garage,VALLEJO,GARAGE,8,16,,2015,6,37.798415,-122.40947,POINT (-122.409470391 37.798415471),1/29/2020 12:38,6/17/2024 10:17,Chinatown,3,106,6,3,6,16,,,106
9593,359 Divisidero St,Vinyl Coffee,DIVISADERO,SIDEWALK,2,4,,2017,5,37.772732999999995,-122.437479,POINT (-122.437478602 37.772733439),1/29/2020 12:38,6/17/2024 10:17,Haight Ashbury,5,112,7,11,3,183,,,112
10902,399 GROVE ST,Boxing Room,GROVE,SIDEWALK,1,2,,0,0,37.777598999999995,-122.422751,POINT (-122.422750793 37.777599003),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,5,21,4,11,9,70,8,,21
12559,753 7th Avenue,Safeway,7th Avenue,SIDEWALK,3,6,,2019,12,37.77435951,-122.4648841,POINT (-122.464884046 37.77435951),1/31/2020 14:21,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,94,,,5
10212,3839 MISSION ST,Giovanni's Pizza,MISSION,SIDEWALK,1,2,,2012,7,37.735517,-122.424354,POINT (-122.424353797 37.735517007),1/29/2020 12:38,6/17/2024 10:17,Bernal Heights,9,61,9,2,2,187,,,61
9493,1821 HAIGHT ST,The Nightbreak,HAIGHT,SIDEWALK,1,2,,2002,0,37.76903,-122.452293,POINT (-122.45229279 37.769030007),1/29/2020 12:38,6/17/2024 10:17,Haight Ashbury,5,25,7,11,3,91,,,25
11900,397 ELLIS ST,Cinnabar,JONES,SIDEWALK,2,4,,2013,7,37.784679,-122.412516,POINT (-122.412515793 37.784679002),1/29/2020 12:38,6/17/2024 10:17,Tenderloin,5,20,5,10,36,18,6,1,20
9583,1495 OCEAN AVE,Ocean Psychic,OCEAN,SIDEWALK,1,2,,2010,0,37.724298,-122.458133,POINT (-122.458132794 37.724298011),1/29/2020 12:38,6/17/2024 10:17,Oceanview/Merced/Ingleside,11,64,10,8,24,127,13,,64
9681,4001 JUDAH ST,Outerlands Cafe,JUDAH,SIDEWALK,2,4,,2010,0,37.760247,-122.505006,POINT (-122.505005782 37.760247012),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,147,,,39
9181,301 SOUTH VAN NESS AVE,New Central Café/Simon's 301,14TH,SIDEWALK,2,4,,2015,9,37.768363,-122.417711,POINT (-122.417711222 37.768362589),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,180,,,53
10385,578 MARKET ST,Quizno's,MARKET,SIDEWALK,1,2,,2005,0,37.789635,-122.401435,POINT (-122.401434795 37.789635001),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,108,6,3,8,43,,,108
8812,2341 Irving St,Mang Van Inc.,Irving Street,SIDEWALK,1,2,,2017,7,0,0,POINT (-122.483266409 37.763043731),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,62,,,39
9537,141 LELAND AVE,residential,LELAND,SIDEWALK,1,2,,2009,0,37.712021,-122.406458,POINT (-122.406457802 37.712021008),1/29/2020 12:38,6/17/2024 10:17,Visitacion Valley,10,75,9,9,40,117,,,75
12278,2200 OFARRELL ST,Kaiser,OFARRELL,SIDEWALK,1,2,,2002,0,37.782457,-122.441112,POINT (-122.44111169 37.782457424),1/29/2020 12:38,6/17/2024 10:17,Western Addition,2,13,7,6,39,138,,,13
20507,4066 24th St,Moonshot Studio,24th St,SIDEWALK,1,2,,2022,12,,,POINT (-122.433290974 37.751360149),2/3/2023 15:27,6/17/2024 10:17,Noe Valley,8,84,3,5,22,86,12,,84
12630,301 22nd ave,YMCA,22nd ave,SIDEWALK,1,2,,2019,12,37.78196648,-122.4816558,POINT (-122.481655838 37.781966475),1/31/2020 14:21,6/17/2024 10:17,Outer Richmond,1,8,8,4,29,28,,,8
11933,2417 CALIFORNIA ST,Curbside Cafe,CALIFORNIA,SIDEWALK,1,2,,2006,0,37.788683999999996,-122.43404,POINT (-122.434039791 37.788684003),1/29/2020 12:38,6/17/2024 10:17,Pacific Heights,2,103,4,6,30,78,,,103
10812,1414 CALIFORNIA ST,Nob Hill Hardware,CALIFORNIA,SIDEWALK,1,2,,2003,0,37.791171,-122.417691,POINT (-122.417690792 37.791171002),1/29/2020 12:38,6/17/2024 10:17,Nob Hill,3,16,6,3,21,44,,,16
8555,139 Duboce Avenue,Apartment/Residential,Duboce Avenue,SIDEWALK,1,2,,2018,2,0,0,POINT (-122.423243281 37.769580881),1/29/2020 12:38,6/17/2024 10:17,Mission,9,37,3,5,20,178,,,37
9929,255 3RD ST,Moscone Center,03RD,GARAGE,19,38,,0,0,37.78462,-122.399471,POINT (-122.399470795 37.784620001),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,6,32,1,10,8,25,4,,32
10723,83 Eddy Street,Little Dehli,EDDY,SIDEWALK,1,2,,2017,4,37.784317,-122.409015,POINT (-122.409015366 37.784316993),1/29/2020 12:38,6/17/2024 10:17,Tenderloin,3,19,5,10,36,131,7,1,19
8586,2055 Union Street,Illy Caffe,Union Street,SIDEWALK,1,2,,2018,4,0,0,POINT (-122.43307088 37.797112819),1/29/2020 12:38,6/17/2024 10:17,Marina,2,15,4,6,13,81,,,15
11578,717 MONTEREY BLVD,Big Joe's Broiler 2,MONTEREY,SIDEWALK,1,2,,2010,0,37.731242,-122.451583,POINT (-122.451582793 37.73124201),1/29/2020 12:38,6/17/2024 10:17,West of Twin Peaks,7,95,9,8,41,100,,,95
10095,264 KEARNY ST,Starbucks,BUSH,SIDEWALK,1,2,,2004,0,37.790658,-122.403751,POINT (-122.403750795 37.790658001),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,19,6,3,8,43,,,19
14439,2545 Rivera,,Rivera,SIDEWALK,1,2,,2021,10,,,POINT (-122.493597486 37.745906299),11/13/2023 15:21,6/17/2024 10:17,Sunset/Parkside,4,40,10,7,35,30,,,40
13516,1515 Taraval St,Cindy Nail Salon,Taraval St,SIDEWALK,2,4,,2020,3,,,POINT (-122.482369146 37.742764656),6/19/2020 15:02,6/17/2024 10:17,Sunset/Parkside,4,40,10,7,35,31,,,40
10071,2449 BALBOA ST,Balboa Bi-Rite,BALBOA,SIDEWALK,1,2,,2002,0,37.776066,-122.48523,POINT (-122.485229784 37.776066009),1/29/2020 12:38,6/17/2024 10:17,Outer Richmond,1,8,8,4,29,92,,,8
11580,425 CALIFORNIA ST,Chase Building,CALIFORNIA,SIDEWALK,1,2,,0,0,37.792791,-122.40134,POINT (-122.401339794 37.792791002),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,108,6,3,8,43,,,108
13981,619 7th St,,,SIDEWALK,1,2,,2020,9,,,POINT (-122.402804791 37.772720425),12/31/2020 12:19,6/17/2024 10:17,South of Market,6,33,1,10,34,179,,,33
11978,801 TREAT AVE,Las Americas CDC,TREAT,SIDEWALK,1,2,,2013,4,37.756822,-122.412738,POINT (-122.412737497 37.756821845),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,195,,,53
12038,195 05TH AVE,Ro Cafe,CALIFORNIA,SIDEWALK,2,4,,2015,1,37.784934,-122.463756,POINT (-122.463755585 37.784934206),1/29/2020 12:38,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,98,,,5
12231,1725 POLK ST,Miller's East Coast Deli,POLK,SIDEWALK,1,2,,2002,0,37.792729,-122.421447,POINT (-122.421446792 37.792729002),1/29/2020 12:38,6/17/2024 10:17,Russian Hill,3,105,4,3,32,45,,,105
10266,3200 24TH ST,Napper Tandy,24TH,SIDEWALK,1,2,,2004,0,37.752466999999996,-122.416575,POINT (-122.416574797 37.752467005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,87,,,53
13796,5499 California,,California,SIDEWALK,1,2,,2020,9,,,POINT (-122.476330788 37.784284182),12/31/2020 12:01,6/17/2024 10:17,Outer Richmond,1,2,8,4,29,57,,,2
21454,"""400"" 23rd Ave",Brick & Mortar Studios,23rd Ave,SIDEWALK,1,2,,2024,2,,,,1/5/2024 14:11,6/17/2024 10:17,,,,,,,,,,
13504,425 South Van Ness,Roots San Francisco,South Van Ness,SIDEWALK,1,2,,2020,3,,,POINT (-122.417613939 37.766377166),6/19/2020 15:02,6/17/2024 10:17,Mission,9,53,3,2,20,89,,,53
12286,525 MARKET ST,U-Sushi,MARKET,SIDEWALK,2,4,,2015,8,37.790484,-122.399621,POINT (-122.399621164 37.790484354),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,6,108,6,10,8,25,,,108
11742,865 MARKET ST,Westfield Centre,MARKET,SIDEWALK,3,6,,2010,0,37.783941999999996,-122.407145,POINT (-122.407144794 37.783942002),1/26/2024 12:36,6/17/2024 10:17,South of Market,6,32,5,10,34,181,5,,32
12309,301 SOUTH VAN NESS AVE,New Central Cafe,14TH,SIDEWALK,2,4,,2015,1,37.768281,-122.417506,POINT (-122.417506094 37.768280804),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,180,,,53
9794,243 WEST PORTAL AVE,Walter Adams Framing,WEST PORTAL,SIDEWALK,1,2,,2015,1,37.738344,-122.468125,POINT (-122.46812509 37.73834391),1/29/2020 12:38,6/17/2024 10:17,West of Twin Peaks,7,46,10,8,41,149,,,46
11098,1042 CLEMENT ST,Healthy Spirits,CLEMENT,SIDEWALK,2,4,,2013,5,37.782845,-122.470519,POINT (-122.470518784 37.782845007),1/29/2020 12:38,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,97,,,5
20347,55 Clement st.,Ornot,Clement st.,SIDEWALK,3,6,,2022,6,,,POINT (-122.459625337 37.783168194),2/3/2023 15:09,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,98,,,5
14092,750 Clay Street,Portsmouth Square,Clay Street,SIDEWALK,3,6,,2021,1,,,POINT (-122.40548251 37.794376032),12/29/2021 16:46,6/17/2024 10:17,Chinatown,3,104,6,3,6,55,,,104
8890,1830 Sutter St,Nihonmachi Little Friends,Sutter St,SIDEWALK,1,1,,2017,9,0,0,POINT (-122.430560311 37.786716809),1/29/2020 12:38,6/17/2024 10:17,Pacific Heights,5,101,4,11,30,78,,,101
11306,1708 OCEAN AVE,Miracle Cleaners,OCEAN,SIDEWALK,1,2,,2010,0,37.724983,-122.460179,POINT (-122.460178793 37.724983011),1/29/2020 12:38,6/17/2024 10:17,West of Twin Peaks,7,71,10,8,41,106,13,,71
8550,90 Walter Street,Apartment/Residential,Walter Street,SIDEWALK,1,2,,2018,7,0,0,POINT (-122.432479611 37.767726891),1/29/2020 12:38,6/17/2024 10:17,Castro/Upper Market,8,28,7,5,5,90,,,28
20804,15th and Folsom,,Folsom Street,ROADWAY,3,6,,2022,9,,,POINT (-122.415462128 37.766937057),3/6/2023 12:34,6/17/2024 10:17,Mission,9,53,3,2,20,180,,,53
11383,298 VALENCIA ST,Carlin's Cafe,VALENCIA,SIDEWALK,1,2,,2004,0,37.768299,-122.422518,POINT (-122.422517793 37.768299005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,37,3,5,20,178,,,37
9422,300 PINE ST,Speedway,PINE,SIDEWALK,1,2,,2013,3,37.792252,-122.401229,POINT (-122.401228794 37.792252002),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,108,6,3,8,43,,,108
14126,10 Mirabel Ave,,Mirabel Ave,SIDEWALK,1,2,,2021,1,,,POINT (-122.417372756 37.746120475),12/29/2021 16:46,6/17/2024 10:17,Bernal Heights,9,83,9,2,2,160,,,83
10440,2700 24TH ST,Wok & Go Chinese Restaurant,POTRERO,SIDEWALK,1,2,,2012,2,37.753143,-122.406678,POINT (-122.406677798 37.753143005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,164,,,53
9816,225 BUSH ST,Lithium Technologies (14th Floor),BUSH,SIDEWALK,2,4,,2015,9,37.791056999999995,-122.401142,POINT (-122.401142453 37.791056855),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,108,6,3,8,43,,,108
13852,1709 Balboa St.,,Balboa St.,SIDEWALK,1,2,,2020,10,,,POINT (-122.477159505 37.776643311),12/31/2020 12:11,6/17/2024 10:17,Outer Richmond,1,5,8,4,29,93,,,5
11532,3295 20TH ST,Kadist Art Foundation,20TH,SIDEWALK,1,2,,2012,10,37.758739999999996,-122.414355,POINT (-122.414354797 37.758740005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,169,,,53
11877,465 MISSOURI ST,Daniel Webster CDC,MISSOURI,SIDEWALK,1,2,,2013,3,37.760515999999996,-122.395831,POINT (-122.395830799 37.760516003),1/29/2020 12:38,6/17/2024 10:17,Potrero Hill,10,54,2,9,26,170,,,54
9456,2288 MISSION ST,Taqueria Cancun,MISSION,SIDEWALK,1,2,,2010,12,37.760466,-122.4195,POINT (-122.419499796 37.760466005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,177,,,53
8871,870 Valencia Street,Borderlands Cafe,Valencia Street,SIDEWALK,1,2,,2018,3,0,0,POINT (-122.42163458 37.758982001),1/29/2020 12:38,6/17/2024 10:17,Mission,9,37,3,5,20,76,,,37
20494,2501 2501 Ocean Ave,Lakeside shopping center (I think),2501 Ocean Ave,SIDEWALK,2,4,,2023,1,,,POINT (-122.472276549 37.731266642),2/3/2023 15:21,6/17/2024 10:17,West of Twin Peaks,7,62,10,8,41,107,,,62
13845,3301 Fillmore St,,Fillmore St,SIDEWALK,1,2,,2020,10,,,POINT (-122.436059083 37.799957998),12/31/2020 12:11,6/17/2024 10:17,Marina,2,17,4,6,13,40,,,17
12516,2701 Folsom Street,SF Dharma Collective,Folsom Street,SIDEWALK,1,2,,2019,12,37.75394021,-122.4142084,POINT (-122.414208413 37.753940206),1/31/2020 14:21,6/17/2024 10:17,Mission,9,53,3,2,20,166,,,53
12580,50 Scott Street,Harvey Milk Center for Arts,Scott Street,SIDEWALK,2,4,,2019,12,37.76962397,-122.4349862,POINT (-122.434986149 37.769623974),1/31/2020 14:21,6/17/2024 10:17,Haight Ashbury,8,28,7,5,3,183,,,28
14257,1403 Larkin,Souvenir Coffee,Larkin,SIDEWALK,2,4,,2021,7,,,POINT (-122.419050573 37.790910865),12/29/2021 16:46,6/17/2024 10:17,Nob Hill,3,16,6,3,21,44,,,16
9739,1032 CLEMENT ST,Cafe la Flore,CLEMENT,SIDEWALK,1,2,,2003,0,37.782845,-122.470519,POINT (-122.470518784 37.782845007),1/29/2020 12:38,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,97,,,5
13639,179 Julian Avenue,Kalesh Hotel,Julian Avenue,SIDEWALK,4,8,,2020,7,,,POINT (-122.420949983 37.765376888),6/19/2020 16:23,6/17/2024 10:17,Mission,9,53,3,2,20,89,,,53
13814,708 Polk Street,"Thai Idea, Secret Bar, Son & Garden",Polk Street,SIDEWALK,3,6,,2020,9,,,POINT (-122.419205083 37.783273678),12/31/2020 12:01,6/17/2024 10:17,Tenderloin,5,20,4,10,36,132,,1,20
13888,1626 Union,,Union,SIDEWALK,1,2,,2020,11,,,POINT (-122.426140314 37.798286428),12/31/2020 12:13,6/17/2024 10:17,Marina,2,15,4,6,13,81,,,15
14298,936 Irving,,Irving,SIDEWALK,2,4,,2021,9,,,POINT (-122.467804421 37.763979643),12/29/2021 16:46,6/17/2024 10:17,Inner Sunset,7,109,10,11,14,151,,,109
8722,98 Mission Street,Super Duper Burgers,Mission Street,SIDEWALK,2,4,,2018,5,0,0,POINT (-122.394057601 37.792910789),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,6,108,6,10,8,25,,,108
21178,,Mallard Lake,Martin Luther King Jr Drive,SIDEWALK,6,12,,2023,10,,,POINT (-122.486068216 37.766991991),11/13/2023 15:39,6/17/2024 10:17,Golden Gate Park,4,9,8,4,12,53,,,9
11168,606 FOLSOM ST,Zare at Fly Trap,FOLSOM,SIDEWALK,1,2,,2015,7,37.78553,-122.397112,POINT (-122.397111796 37.785530001),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,6,32,1,10,8,25,4,,32
9297,152 CLEMENT ST,CitiKids,CLEMENT,SIDEWALK,1,2,,2002,0,37.783345,-122.461036,POINT (-122.461035786 37.783345007),1/29/2020 12:38,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,98,,,5
13522,1298 Sansome,Levi Plaza,Sansome,SIDEWALK,7,14,,2020,3,,,POINT (-122.402945021 37.802075576),6/19/2020 15:02,6/17/2024 10:17,Financial District/South Beach,3,77,6,3,8,22,,,77
8574,2545 24th Street,Junior Bar,24th Street,SIDEWALK,1,2,,2018,6,0,0,POINT (-122.40512555 37.752847781),1/29/2020 12:38,6/17/2024 10:17,Mission,10,54,3,9,20,164,,,54
12776,320 King Street,,King Street,SIDEWALK,5,10,,2019,12,37.77597183,-122.3947101,POINT (-122.394710084 37.775971828),1/31/2020 14:21,6/17/2024 10:17,Mission Bay,6,34,1,10,4,68,,,34
14284,505 8th Ave,M & K Market,8th Ave,SIDEWALK,1,2,,2021,9,,,POINT (-122.46628063 37.778747059),12/29/2021 16:46,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,94,,,5
11591,663 SOUTH VAN NESS AVE,Citywide Logistics,18TH,SIDEWALK,1,2,,2004,0,37.762499,-122.417242,POINT (-122.417241796 37.762499005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,177,,,53
12583,622 Delancy Street,Crossroads Cafe,Delancy Street,SIDEWALK,1,2,,2019,12,37.78339665,-122.3895932,POINT (-122.389593149 37.783396652),1/31/2020 14:21,6/17/2024 10:17,Financial District/South Beach,6,31,1,10,8,25,,,31
10122,685 MARKET ST,La Boulange Cafe & Bakery,MARKET,SIDEWALK,2,4,,2013,1,37.787641,-122.402746,POINT (-122.402745794 37.787641002),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,6,32,6,10,8,25,4,,32
11987,4146 18TH ST,Toad Hall,18TH,SIDEWALK,1,2,,2006,0,37.761023,-122.435889,POINT (-122.435888793 37.761023006),1/29/2020 12:38,6/17/2024 10:17,Castro/Upper Market,8,38,3,5,5,171,9,,38
14155,714 Pacific Ave,Dee Dee Boutique,Pacific Ave,SIDEWALK,1,2,,2021,3,,,POINT (-122.40709332 37.796877436),12/29/2021 16:46,6/17/2024 10:17,Chinatown,3,104,6,3,6,16,,,104
10835,929 BUSH ST,Tina's Salon,BUSH,SIDEWALK,1,2,,2011,11,37.789477,-122.412579,POINT (-122.412578794 37.789477003),1/29/2020 12:38,6/17/2024 10:17,Nob Hill,3,50,6,3,21,10,,,50
8671,44 Page Street,Kanbar Center,Page Street,SIDEWALK,1,2,,2019,2,0,0,POINT (-122.421595701 37.77445063),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,6,21,4,11,9,37,,,21
11269,3316 22ND ST,Little Tree Studios,22ND,ROADWAY,5,10,,2013,8,37.755471,-122.421438,POINT (-122.421437796 37.755471005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,52,3,5,20,76,,,52
12759,1307 Stevenson St,,Stevenson St,SIDEWALK,2,4,,2019,12,37.7713856,-122.4217127,POINT (-122.421712717 37.771385596),1/31/2020 14:21,6/17/2024 10:17,Mission,6,32,1,10,20,89,,,32
10089,3013 24TH ST,24th Street Head Start,24TH,SIDEWALK,1,2,,2003,0,37.752449999999996,-122.412208,POINT (-122.412207797 37.752450004),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,166,,,53
13513,1772 Silver Ave,,Silver Ave,SIDEWALK,3,6,,2020,3,,,POINT (-122.40323839 37.733823939),6/19/2020 15:02,6/17/2024 10:17,Bayview Hunters Point,10,87,2,9,1,190,,,87
20335,2412 Folsom St,La Tira Wax Studio,Folsom St,SIDEWALK,1,2,,2022,4,,,POINT (-122.414670971 37.758578977),2/3/2023 15:11,6/17/2024 10:17,Mission,9,53,3,2,20,169,,,53
10702,506 HAYES ST,Timbuk2,HAYES,ROADWAY,6,12,,2010,12,37.776810999999995,-122.424899,POINT (-122.424898793 37.776811003),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,5,22,4,11,9,70,,,22
20271,291 Duboce,FedEx,Duboce,SIDEWALK,1,2,,2022,2,,,POINT (-122.42605595 37.769645085),2/3/2023 15:10,6/17/2024 10:17,Mission,8,27,3,5,20,178,9,,27
9416,248 DIVISADERO ST,Phuket Thai Restaurant,DIVISADERO,SIDEWALK,1,2,,2010,0,37.771179,-122.436681,POINT (-122.436680791 37.771179006),1/29/2020 12:38,6/17/2024 10:17,Haight Ashbury,5,26,4,11,3,183,,,26
10511,150 MISSISSIPPI ST,Front Cafe,MISSISSIPPI,SIDEWALK,2,4,,2013,7,37.764407,-122.395169,POINT (-122.395168798 37.764407002),1/29/2020 12:38,6/17/2024 10:17,Potrero Hill,10,54,1,9,26,170,,,54
21244,2323 Chestnut St,Marina Supermarket,Chestnut St,SIDEWALK,1,2,,2023,4,,,POINT (-122.441588338 37.800081265),11/13/2023 15:39,6/17/2024 10:17,Marina,2,17,4,6,13,82,,,17
11075,474 VALENCIA ST,Centro del Pueblo,VALENCIA,SIDEWALK,1,2,,2003,0,37.765404,-122.422404,POINT (-122.422403794 37.765404005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,37,3,5,20,178,,,37
11273,5273 03RD ST,Butchertown Gourmet,03RD,SIDEWALK,1,2,,2015,6,37.729586999999995,-122.39241,POINT (-122.392410202 37.729586705),1/29/2020 12:38,6/17/2024 10:17,Bayview Hunters Point,10,86,2,9,1,161,,,86
11150,114 SANSOME ST,UNKNOWN,SANSOME,SIDEWALK,2,4,,2003,0,37.791495,-122.400437,POINT (-122.400436794 37.791495001),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,108,6,3,8,43,,,108
11400,191 08TH ST,Harvest Urban Market,08TH,SIDEWALK,1,2,,0,0,37.776803,-122.411461,POINT (-122.411460794 37.776803003),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,1,10,34,181,,1,32
9665,400 RANDOLPH ST,Pilgrim Community Church,RANDOLPH,SIDEWALK,1,2,,2015,1,37.714452,-122.466446,POINT (-122.466446193 37.714452313),1/29/2020 12:38,6/17/2024 10:17,Oceanview/Merced/Ingleside,11,65,10,1,24,63,,,65
10910,780 STANYAN ST,Yoga Tree,STANYAN,ROADWAY,5,10,,2013,4,37.767778,-122.452869,POINT (-122.45286879 37.767778006),1/29/2020 12:38,6/17/2024 10:17,Haight Ashbury,8,29,7,11,3,135,,,29
